CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-01 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-02 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-03 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-04 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-05 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-06 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-07 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-08 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-09 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-10 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-11 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-12 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-13 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-14 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-15 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-16 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-17 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-18 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-19 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-20 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-21 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-22 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-23 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-24 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-25 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-26 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-27 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-28 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-29 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-30 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-01-31 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-01 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-02 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-03 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-04 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-05 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-06 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-07 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-08 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-09 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-10 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-11 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-12 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-13 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-14 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-15 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-16 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-17 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-18 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-19 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-20 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-21 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-22 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-23 00:00,0,-1,,900
26247020,LA COQUERA [26247020],7.96,-75.20,49,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/08/1966 00:00,,PRECIPITACION,PT_10_TT_D,Precipitación total diaria (automática),Diaria,2023-02-24 00:00,0,-1,,900
