,fecha,nombre_completo,estado,precipitacion,temperatura
1155,2023-09-27 19:15:00,ITM Medellín,Habilitada,0.00000,23.66667
1156,2023-09-27 19:16:00,ITM Medellín,Habilitada,0.00000,23.55556
1157,2023-09-27 19:17:00,ITM Medellín,Habilitada,0.00000,23.55556
1158,2023-09-27 19:18:01,ITM Medellín,Habilitada,0.00000,23.50000
1159,2023-09-27 19:19:00,ITM Medellín,Habilitada,0.00000,23.44444
1160,2023-09-27 19:20:00,ITM Medellín,Habilitada,0.00000,23.38889
1161,2023-09-27 19:21:01,ITM Medellín,Habilitada,0.00000,23.33333
1162,2023-09-27 19:22:00,ITM Medellín,Habilitada,0.00000,23.27778
1163,2023-09-27 19:23:00,ITM Medellín,Habilitada,0.00000,23.22222
1164,2023-09-27 19:24:00,ITM Medellín,Habilitada,0.00000,23.11111
1165,2023-09-27 19:25:00,ITM Medellín,Habilitada,0.00000,23.11111
1166,2023-09-27 19:26:00,ITM Medellín,Habilitada,0.00000,23.05556
1167,2023-09-27 19:27:01,ITM Medellín,Habilitada,0.00000,23.00000
1168,2023-09-27 19:28:01,ITM Medellín,Habilitada,0.00000,22.94444
1169,2023-09-27 19:29:00,ITM Medellín,Habilitada,0.00000,22.94444
1170,2023-09-27 19:30:00,ITM Medellín,Habilitada,0.00000,22.88889
1171,2023-09-27 19:31:00,ITM Medellín,Habilitada,0.00000,22.88889
1172,2023-09-27 19:32:00,ITM Medellín,Habilitada,0.00000,22.83333
1173,2023-09-27 19:33:00,ITM Medellín,Habilitada,0.00000,22.83333
1174,2023-09-27 19:34:00,ITM Medellín,Habilitada,0.00000,22.77778
1175,2023-09-27 19:35:00,ITM Medellín,Habilitada,0.00000,22.72222
1176,2023-09-27 19:36:00,ITM Medellín,Habilitada,0.00000,22.72222
1177,2023-09-27 19:37:01,ITM Medellín,Habilitada,0.00000,22.72222
1178,2023-09-27 19:38:00,ITM Medellín,Habilitada,0.00000,22.66667
1179,2023-09-27 19:39:00,ITM Medellín,Habilitada,0.00000,22.66667
1180,2023-09-27 19:40:00,ITM Medellín,Habilitada,0.00000,22.61111
1181,2023-09-27 19:41:00,ITM Medellín,Habilitada,0.00000,22.61111
1182,2023-09-27 19:42:11,ITM Medellín,Habilitada,0.00000,22.55556
1183,2023-09-27 19:43:00,ITM Medellín,Habilitada,0.00000,22.55556
1184,2023-09-27 19:44:00,ITM Medellín,Habilitada,0.00000,22.55556
1185,2023-09-27 19:45:00,ITM Medellín,Habilitada,0.00000,22.55556
1186,2023-09-27 19:46:00,ITM Medellín,Habilitada,0.00000,22.55556
1187,2023-09-27 19:47:00,ITM Medellín,Habilitada,0.00000,22.55556
1188,2023-09-27 19:48:00,ITM Medellín,Habilitada,0.00000,22.55556
1189,2023-09-27 19:49:01,ITM Medellín,Habilitada,0.00000,22.50000
1190,2023-09-27 19:50:00,ITM Medellín,Habilitada,0.00000,22.50000
1191,2023-09-27 19:51:01,ITM Medellín,Habilitada,0.00000,22.50000
1192,2023-09-27 19:52:00,ITM Medellín,Habilitada,0.00000,22.50000
1193,2023-09-27 19:53:00,ITM Medellín,Habilitada,0.00000,22.55556
1194,2023-09-27 19:54:00,ITM Medellín,Habilitada,0.00000,22.55556
1195,2023-09-27 19:55:00,ITM Medellín,Habilitada,0.00000,22.55556
1196,2023-09-27 19:56:00,ITM Medellín,Habilitada,0.00000,22.55556
1197,2023-09-27 19:57:00,ITM Medellín,Habilitada,0.00000,22.55556
1198,2023-09-27 19:58:01,ITM Medellín,Habilitada,0.00000,22.55556
1199,2023-09-27 19:59:00,ITM Medellín,Habilitada,0.00000,22.61111
1200,2023-09-27 20:00:00,ITM Medellín,Habilitada,0.00000,22.61111
1201,2023-09-27 20:01:00,ITM Medellín,Habilitada,0.00000,22.61111
1202,2023-09-27 20:02:00,ITM Medellín,Habilitada,0.00000,22.61111
1203,2023-09-27 20:03:00,ITM Medellín,Habilitada,0.00000,22.61111
1204,2023-09-27 20:04:00,ITM Medellín,Habilitada,0.00000,22.55556
1205,2023-09-27 20:05:00,ITM Medellín,Habilitada,0.00000,22.55556
1206,2023-09-27 20:06:00,ITM Medellín,Habilitada,0.00000,22.55556
1207,2023-09-27 20:07:01,ITM Medellín,Habilitada,0.00000,22.55556
1208,2023-09-27 20:08:00,ITM Medellín,Habilitada,0.00000,22.50000
1209,2023-09-27 20:09:00,ITM Medellín,Habilitada,0.00000,22.50000
1210,2023-09-27 20:10:00,ITM Medellín,Habilitada,0.00000,22.50000
1211,2023-09-27 20:11:00,ITM Medellín,Habilitada,0.00000,22.50000
1212,2023-09-27 20:12:00,ITM Medellín,Habilitada,0.00000,22.44444
1213,2023-09-27 20:13:00,ITM Medellín,Habilitada,0.00000,22.44444
1214,2023-09-27 20:14:01,ITM Medellín,Habilitada,0.00000,22.44444
1215,2023-09-27 20:15:00,ITM Medellín,Habilitada,0.00000,22.44444
1216,2023-09-27 20:16:01,ITM Medellín,Habilitada,0.00000,22.44444
1217,2023-09-27 20:17:00,ITM Medellín,Habilitada,0.00000,22.44444
1218,2023-09-27 20:18:00,ITM Medellín,Habilitada,0.00000,22.44444
1219,2023-09-27 20:19:00,ITM Medellín,Habilitada,0.00000,22.44444
1220,2023-09-27 20:20:00,ITM Medellín,Habilitada,0.00000,22.44444
1221,2023-09-27 20:21:00,ITM Medellín,Habilitada,0.00000,22.44444
1222,2023-09-27 20:22:00,ITM Medellín,Habilitada,0.00000,22.44444
1223,2023-09-27 20:23:01,ITM Medellín,Habilitada,0.00000,22.44444
1224,2023-09-27 20:24:00,ITM Medellín,Habilitada,0.00000,22.44444
1225,2023-09-27 20:25:00,ITM Medellín,Habilitada,0.00000,22.38889
1226,2023-09-27 20:26:00,ITM Medellín,Habilitada,0.00000,22.38889
1227,2023-09-27 20:27:00,ITM Medellín,Habilitada,0.00000,22.38889
1228,2023-09-27 20:28:00,ITM Medellín,Habilitada,0.00000,22.33333
1229,2023-09-27 20:29:00,ITM Medellín,Habilitada,0.00000,22.33333
1230,2023-09-27 20:30:00,ITM Medellín,Habilitada,0.00000,22.33333
1231,2023-09-27 20:31:00,ITM Medellín,Habilitada,0.00000,22.27778
1232,2023-09-27 20:32:00,ITM Medellín,Habilitada,0.00000,22.27778
1233,2023-09-27 20:33:01,ITM Medellín,Habilitada,0.00000,22.27778
1234,2023-09-27 20:34:00,ITM Medellín,Habilitada,0.00000,22.27778
1235,2023-09-27 20:35:00,ITM Medellín,Habilitada,0.00000,22.27778
1236,2023-09-27 20:36:00,ITM Medellín,Habilitada,0.00000,22.22222
1237,2023-09-27 20:37:00,ITM Medellín,Habilitada,0.00000,22.22222
1238,2023-09-27 20:38:00,ITM Medellín,Habilitada,0.00000,22.22222
1239,2023-09-27 20:39:00,ITM Medellín,Habilitada,0.00000,22.22222
1240,2023-09-27 20:40:00,ITM Medellín,Habilitada,0.00000,22.16667
1241,2023-09-27 20:41:00,ITM Medellín,Habilitada,0.00000,22.16667
1242,2023-09-27 20:42:01,ITM Medellín,Habilitada,0.00000,22.16667
1243,2023-09-27 20:43:00,ITM Medellín,Habilitada,0.00000,22.16667
1244,2023-09-27 20:44:00,ITM Medellín,Habilitada,0.00000,22.16667
1245,2023-09-27 20:45:00,ITM Medellín,Habilitada,0.00000,22.11111
1246,2023-09-27 20:46:00,ITM Medellín,Habilitada,0.00000,22.11111
1247,2023-09-27 20:47:00,ITM Medellín,Habilitada,0.00000,22.05556
1248,2023-09-27 20:48:00,ITM Medellín,Habilitada,0.00000,22.05556
1249,2023-09-27 20:49:01,ITM Medellín,Habilitada,0.00000,22.05556
1250,2023-09-27 20:50:00,ITM Medellín,Habilitada,0.00000,22.00000
1251,2023-09-27 20:51:01,ITM Medellín,Habilitada,0.00000,22.00000
1252,2023-09-27 20:52:00,ITM Medellín,Habilitada,0.00000,21.94444
1253,2023-09-27 20:53:00,ITM Medellín,Habilitada,0.00000,22.00000
1254,2023-09-27 20:54:00,ITM Medellín,Habilitada,0.00000,21.94444
1255,2023-09-27 20:55:11,ITM Medellín,Habilitada,0.00000,21.94444
1256,2023-09-27 20:56:01,ITM Medellín,Habilitada,0.00000,21.94444
1257,2023-09-27 20:57:00,ITM Medellín,Habilitada,0.00000,21.94444
1258,2023-09-27 20:58:00,ITM Medellín,Habilitada,0.00000,21.94444
1259,2023-09-27 20:59:00,ITM Medellín,Habilitada,0.00000,21.94444
1260,2023-09-27 21:00:00,ITM Medellín,Habilitada,0.00000,21.88889
1261,2023-09-27 21:01:00,ITM Medellín,Habilitada,0.00000,21.88889
1262,2023-09-27 21:02:00,ITM Medellín,Habilitada,0.00000,21.88889
1263,2023-09-27 21:03:00,ITM Medellín,Habilitada,0.00000,21.83333
1264,2023-09-27 21:04:01,ITM Medellín,Habilitada,0.00000,21.83333
1265,2023-09-27 21:05:00,ITM Medellín,Habilitada,0.00000,21.83333
1266,2023-09-27 21:06:00,ITM Medellín,Habilitada,0.00000,21.83333
1267,2023-09-27 21:07:00,ITM Medellín,Habilitada,0.00000,21.83333
1268,2023-09-27 21:08:00,ITM Medellín,Habilitada,0.00000,21.83333
1269,2023-09-27 21:09:00,ITM Medellín,Habilitada,0.00000,21.83333
1270,2023-09-27 21:10:00,ITM Medellín,Habilitada,0.00000,21.83333
1271,2023-09-27 21:11:00,ITM Medellín,Habilitada,0.00000,21.83333
1272,2023-09-27 21:12:00,ITM Medellín,Habilitada,0.00000,21.83333
1273,2023-09-27 21:13:00,ITM Medellín,Habilitada,0.00000,21.83333
1274,2023-09-27 21:14:00,ITM Medellín,Habilitada,0.00000,21.83333
1275,2023-09-27 21:15:00,ITM Medellín,Habilitada,0.00000,21.83333
1276,2023-09-27 21:16:00,ITM Medellín,Habilitada,0.00000,21.83333
1277,2023-09-27 21:17:00,ITM Medellín,Habilitada,0.00000,21.77778
1278,2023-09-27 21:18:00,ITM Medellín,Habilitada,0.00000,21.77778
1279,2023-09-27 21:19:01,ITM Medellín,Habilitada,0.00000,21.72222
1280,2023-09-27 21:20:00,ITM Medellín,Habilitada,0.00000,21.72222
1281,2023-09-27 21:21:00,ITM Medellín,Habilitada,0.00000,21.72222
1282,2023-09-27 21:22:01,ITM Medellín,Habilitada,0.00000,21.66667
1283,2023-09-27 21:23:00,ITM Medellín,Habilitada,0.00000,21.66667
1284,2023-09-27 21:24:00,ITM Medellín,Habilitada,0.00000,21.66667
1285,2023-09-27 21:25:00,ITM Medellín,Habilitada,0.00000,21.66667
1286,2023-09-27 21:26:00,ITM Medellín,Habilitada,0.00000,21.61111
1287,2023-09-27 21:27:00,ITM Medellín,Habilitada,0.00000,21.61111
1288,2023-09-27 21:28:00,ITM Medellín,Habilitada,0.00000,21.61111
1289,2023-09-27 21:29:01,ITM Medellín,Habilitada,0.00000,21.61111
1290,2023-09-27 21:30:00,ITM Medellín,Habilitada,0.00000,21.61111
1291,2023-09-27 21:31:01,ITM Medellín,Habilitada,0.00000,21.66667
1292,2023-09-27 21:32:00,ITM Medellín,Habilitada,0.00000,21.66667
1293,2023-09-27 21:33:00,ITM Medellín,Habilitada,0.00000,21.66667
1294,2023-09-27 21:34:00,ITM Medellín,Habilitada,0.00000,21.66667
1295,2023-09-27 21:35:00,ITM Medellín,Habilitada,0.00000,21.66667
1296,2023-09-27 21:36:00,ITM Medellín,Habilitada,0.00000,21.66667
1297,2023-09-27 21:37:00,ITM Medellín,Habilitada,0.00000,21.66667
1298,2023-09-27 21:38:01,ITM Medellín,Habilitada,0.00000,21.72222
1299,2023-09-27 21:39:00,ITM Medellín,Habilitada,0.00000,21.72222
1300,2023-09-27 21:40:00,ITM Medellín,Habilitada,0.00000,21.72222
1301,2023-09-27 21:41:00,ITM Medellín,Habilitada,0.00000,21.72222
1302,2023-09-27 21:42:00,ITM Medellín,Habilitada,0.00000,21.72222
1303,2023-09-27 21:43:00,ITM Medellín,Habilitada,0.00000,21.72222
1304,2023-09-27 21:44:00,ITM Medellín,Habilitada,0.00000,21.72222
1305,2023-09-27 21:45:12,ITM Medellín,Habilitada,0.00000,21.66667
1306,2023-09-27 21:46:00,ITM Medellín,Habilitada,0.00000,21.66667
1307,2023-09-27 21:47:00,ITM Medellín,Habilitada,0.00000,21.66667
1308,2023-09-27 21:48:00,ITM Medellín,Habilitada,0.00000,21.66667
1309,2023-09-27 21:49:00,ITM Medellín,Habilitada,0.00000,21.66667
1310,2023-09-27 21:50:00,ITM Medellín,Habilitada,0.00000,21.66667
1311,2023-09-27 21:51:00,ITM Medellín,Habilitada,0.00000,21.66667
1312,2023-09-27 21:52:01,ITM Medellín,Habilitada,0.00000,21.66667
1313,2023-09-27 21:53:00,ITM Medellín,Habilitada,0.00000,21.61111
1314,2023-09-27 21:54:00,ITM Medellín,Habilitada,0.00000,21.61111
1315,2023-09-27 21:55:00,ITM Medellín,Habilitada,0.00000,21.55556
1316,2023-09-27 21:56:00,ITM Medellín,Habilitada,0.00000,21.55556
1317,2023-09-27 21:57:00,ITM Medellín,Habilitada,0.00000,21.55556
1318,2023-09-27 21:58:00,ITM Medellín,Habilitada,0.00000,21.50000
1319,2023-09-27 21:59:01,ITM Medellín,Habilitada,0.00000,21.50000
1320,2023-09-27 22:00:00,ITM Medellín,Habilitada,0.00000,21.50000
1321,2023-09-27 22:01:01,ITM Medellín,Habilitada,0.00000,21.50000
1322,2023-09-27 22:02:00,ITM Medellín,Habilitada,0.00000,21.44444
1323,2023-09-27 22:03:00,ITM Medellín,Habilitada,0.00000,21.44444
1324,2023-09-27 22:04:00,ITM Medellín,Habilitada,0.00000,21.44444
1325,2023-09-27 22:05:00,ITM Medellín,Habilitada,0.00000,21.44444
1326,2023-09-27 22:06:00,ITM Medellín,Habilitada,0.00000,21.44444
1327,2023-09-27 22:07:00,ITM Medellín,Habilitada,0.00000,21.44444
1328,2023-09-27 22:08:01,ITM Medellín,Habilitada,0.00000,21.44444
1329,2023-09-27 22:09:00,ITM Medellín,Habilitada,0.00000,21.44444
1330,2023-09-27 22:10:00,ITM Medellín,Habilitada,0.00000,21.44444
1331,2023-09-27 22:11:01,ITM Medellín,Habilitada,0.00000,21.44444
1332,2023-09-27 22:12:00,ITM Medellín,Habilitada,0.00000,21.44444
1333,2023-09-27 22:13:00,ITM Medellín,Habilitada,0.00000,21.44444
1334,2023-09-27 22:14:00,ITM Medellín,Habilitada,0.00000,21.44444
1335,2023-09-27 22:15:00,ITM Medellín,Habilitada,0.00000,21.44444
1336,2023-09-27 22:16:00,ITM Medellín,Habilitada,0.00000,21.44444
1337,2023-09-27 22:17:00,ITM Medellín,Habilitada,0.00000,21.44444
1338,2023-09-27 22:18:01,ITM Medellín,Habilitada,0.00000,21.44444
1339,2023-09-27 22:19:00,ITM Medellín,Habilitada,0.00000,21.44444
1340,2023-09-27 22:20:00,ITM Medellín,Habilitada,0.00000,21.44444
1341,2023-09-27 22:21:00,ITM Medellín,Habilitada,0.00000,21.50000
1342,2023-09-27 22:22:00,ITM Medellín,Habilitada,0.00000,21.44444
1343,2023-09-27 22:23:00,ITM Medellín,Habilitada,0.00000,21.44444
1344,2023-09-27 22:24:00,ITM Medellín,Habilitada,0.00000,21.44444
1345,2023-09-27 22:25:00,ITM Medellín,Habilitada,0.00000,21.44444
1346,2023-09-27 22:26:00,ITM Medellín,Habilitada,0.00000,21.44444
1347,2023-09-27 22:27:01,ITM Medellín,Habilitada,0.00000,21.44444
1348,2023-09-27 22:28:00,ITM Medellín,Habilitada,0.00000,21.44444
1349,2023-09-27 22:29:00,ITM Medellín,Habilitada,0.00000,21.44444
1350,2023-09-27 22:30:00,ITM Medellín,Habilitada,0.00000,21.50000
1351,2023-09-27 22:31:10,ITM Medellín,Habilitada,0.00000,21.50000
1352,2023-09-27 22:32:00,ITM Medellín,Habilitada,0.00000,21.50000
1353,2023-09-27 22:33:01,ITM Medellín,Habilitada,0.00000,21.50000
1354,2023-09-27 22:34:00,ITM Medellín,Habilitada,0.00000,21.55556
1355,2023-09-27 22:35:00,ITM Medellín,Habilitada,0.00000,21.55556
1356,2023-09-27 22:36:00,ITM Medellín,Habilitada,0.00000,21.55556
1357,2023-09-27 22:37:00,ITM Medellín,Habilitada,0.00000,21.55556
1358,2023-09-27 22:38:00,ITM Medellín,Habilitada,0.00000,21.55556
1359,2023-09-27 22:39:00,ITM Medellín,Habilitada,0.00000,21.61111
1360,2023-09-27 22:40:00,ITM Medellín,Habilitada,0.00000,21.61111
1361,2023-09-27 22:41:00,ITM Medellín,Habilitada,0.00000,21.61111
1362,2023-09-27 22:42:01,ITM Medellín,Habilitada,0.00000,21.61111
1363,2023-09-27 22:43:00,ITM Medellín,Habilitada,0.00000,21.61111
1364,2023-09-27 22:44:00,ITM Medellín,Habilitada,0.00000,21.66667
1365,2023-09-27 22:45:00,ITM Medellín,Habilitada,0.00000,21.66667
1366,2023-09-27 22:46:00,ITM Medellín,Habilitada,0.00000,21.61111
1367,2023-09-27 22:47:00,ITM Medellín,Habilitada,0.00000,21.61111
1368,2023-09-27 22:48:00,ITM Medellín,Habilitada,0.00000,21.61111
1369,2023-09-27 22:49:01,ITM Medellín,Habilitada,0.00000,21.61111
1370,2023-09-27 22:50:00,ITM Medellín,Habilitada,0.00000,21.61111
1371,2023-09-27 22:51:01,ITM Medellín,Habilitada,0.00000,21.61111
1372,2023-09-27 22:52:00,ITM Medellín,Habilitada,0.00000,21.61111
1373,2023-09-27 22:53:00,ITM Medellín,Habilitada,0.00000,21.61111
1374,2023-09-27 22:54:00,ITM Medellín,Habilitada,0.00000,21.55556
1375,2023-09-27 22:55:00,ITM Medellín,Habilitada,0.00000,21.61111
1376,2023-09-27 22:56:00,ITM Medellín,Habilitada,0.00000,21.55556
1377,2023-09-27 22:57:00,ITM Medellín,Habilitada,0.00000,21.55556
1378,2023-09-27 22:58:01,ITM Medellín,Habilitada,0.00000,21.55556
1379,2023-09-27 22:59:10,ITM Medellín,Habilitada,0.00000,21.55556
1380,2023-09-27 23:00:00,ITM Medellín,Habilitada,0.00000,21.55556
1381,2023-09-27 23:01:00,ITM Medellín,Habilitada,0.00000,21.55556
1382,2023-09-27 23:02:00,ITM Medellín,Habilitada,0.00000,21.55556
1383,2023-09-27 23:03:01,ITM Medellín,Habilitada,0.00000,21.55556
1384,2023-09-27 23:04:00,ITM Medellín,Habilitada,0.00000,21.55556
1385,2023-09-27 23:05:00,ITM Medellín,Habilitada,0.00000,21.55556
1386,2023-09-27 23:06:00,ITM Medellín,Habilitada,0.00000,21.55556
1387,2023-09-27 23:07:00,ITM Medellín,Habilitada,0.00000,21.55556
1388,2023-09-27 23:08:00,ITM Medellín,Habilitada,0.00000,21.55556
1389,2023-09-27 23:09:00,ITM Medellín,Habilitada,0.00000,21.55556
1390,2023-09-27 23:10:00,ITM Medellín,Habilitada,0.00000,21.55556
1391,2023-09-27 23:11:00,ITM Medellín,Habilitada,0.00000,21.55556
1392,2023-09-27 23:12:01,ITM Medellín,Habilitada,0.00000,21.55556
1393,2023-09-27 23:13:00,ITM Medellín,Habilitada,0.00000,21.55556
1394,2023-09-27 23:14:00,ITM Medellín,Habilitada,0.00000,21.50000
1395,2023-09-27 23:15:00,ITM Medellín,Habilitada,0.00000,21.44444
1396,2023-09-27 23:16:00,ITM Medellín,Habilitada,0.00000,21.38889
1397,2023-09-27 23:17:00,ITM Medellín,Habilitada,0.00000,21.38889
1398,2023-09-27 23:18:00,ITM Medellín,Habilitada,0.00000,21.38889
1399,2023-09-27 23:19:01,ITM Medellín,Habilitada,0.00000,21.38889
1400,2023-09-27 23:20:10,ITM Medellín,Habilitada,0.00000,21.38889
1401,2023-09-27 23:21:00,ITM Medellín,Habilitada,0.00000,21.38889
1402,2023-09-27 23:22:00,ITM Medellín,Habilitada,0.00000,21.38889
1403,2023-09-27 23:23:00,ITM Medellín,Habilitada,0.00000,21.33333
1404,2023-09-27 23:24:00,ITM Medellín,Habilitada,0.00000,21.33333
1405,2023-09-27 23:25:00,ITM Medellín,Habilitada,0.00000,21.27778
1406,2023-09-27 23:26:00,ITM Medellín,Habilitada,0.00000,21.22222
1407,2023-09-27 23:27:01,ITM Medellín,Habilitada,0.00000,21.22222
1408,2023-09-27 23:28:00,ITM Medellín,Habilitada,0.00000,21.27778
1409,2023-09-27 23:29:00,ITM Medellín,Habilitada,0.00000,21.22222
1410,2023-09-27 23:30:00,ITM Medellín,Habilitada,0.00000,21.22222
1411,2023-09-27 23:31:00,ITM Medellín,Habilitada,0.00000,21.22222
1412,2023-09-27 23:32:00,ITM Medellín,Habilitada,0.00000,21.22222
1413,2023-09-27 23:33:01,ITM Medellín,Habilitada,0.00000,21.16667
1414,2023-09-27 23:34:00,ITM Medellín,Habilitada,0.00000,21.16667
1415,2023-09-27 23:35:00,ITM Medellín,Habilitada,0.00000,21.16667
1416,2023-09-27 23:36:00,ITM Medellín,Habilitada,0.00000,21.16667
1417,2023-09-27 23:37:00,ITM Medellín,Habilitada,0.00000,21.11111
1418,2023-09-27 23:38:10,ITM Medellín,Habilitada,0.00000,21.05556
1419,2023-09-27 23:39:01,ITM Medellín,Habilitada,0.00000,21.00000
1420,2023-09-27 23:40:00,ITM Medellín,Habilitada,0.00000,21.00000
1421,2023-09-27 23:41:01,ITM Medellín,Habilitada,0.00000,21.00000
1422,2023-09-27 23:42:00,ITM Medellín,Habilitada,0.00000,20.94444
1423,2023-09-27 23:43:00,ITM Medellín,Habilitada,0.00000,20.94444
1424,2023-09-27 23:44:00,ITM Medellín,Habilitada,0.00000,20.94444
1425,2023-09-27 23:45:10,ITM Medellín,Habilitada,0.00000,20.88889
1426,2023-09-27 23:46:00,ITM Medellín,Habilitada,0.00000,20.88889
1427,2023-09-27 23:47:01,ITM Medellín,Habilitada,0.00000,20.88889
1428,2023-09-27 23:48:01,ITM Medellín,Habilitada,0.00000,20.83333
1429,2023-09-27 23:49:00,ITM Medellín,Habilitada,0.00000,20.83333
1430,2023-09-27 23:50:00,ITM Medellín,Habilitada,0.00000,20.83333
1431,2023-09-27 23:51:00,ITM Medellín,Habilitada,0.00000,20.83333
1432,2023-09-27 23:52:00,ITM Medellín,Habilitada,0.00000,20.83333
1433,2023-09-27 23:53:00,ITM Medellín,Habilitada,0.00000,20.83333
1434,2023-09-27 23:54:01,ITM Medellín,Habilitada,0.00000,20.77778
1435,2023-09-27 23:55:00,ITM Medellín,Habilitada,0.00000,20.77778
1436,2023-09-27 23:56:01,ITM Medellín,Habilitada,0.00000,20.77778
1437,2023-09-27 23:57:00,ITM Medellín,Habilitada,0.00000,20.77778
1438,2023-09-27 23:58:00,ITM Medellín,Habilitada,0.00000,20.77778
1439,2023-09-27 23:59:00,ITM Medellín,Habilitada,0.00000,20.72222
1440,2023-09-28 00:00:00,ITM Medellín,Habilitada,0.00000,20.72222
